#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'I','440FFF','Hangglider','OE-FFF','','Y','Y'
'I','44874D','Husky A1','OO-AZM','','Y','Y'
'I','449AB3','Cessna 208','OO-FUS','','Y','Y'
'I','44A3C3','DynAero MCR-01','OO-H07','','N','Y'
'I','44A8A5','Cessna 208','OO-JEE','','Y','Y'
'I','44B432','AA-5 Traveller ','OO-MAR','','Y','Y'
'I','44B596','SF-25c','OO-MLV','LV','Y','Y'
'I','44E495','OO-YDU','OO-YDU','DUO','Y','Y'
'I','44E56D','LS-7-WL','OO-YKM','EVI','Y','Y'
'I','44E593','LS1-f','OO-YLS','','Y','Y'
'I','44E5AF','LS4','OO-YMO','MO','Y','Y'
'I','44E603','std libelle h201b','OO-YPC','PC','Y','Y'
'I','44E696','Twin Astir II','OO-YTV','TV','Y','Y'
'I','44E697','Twin Astir II','OO-YTW','ST','Y','Y'
'I','44E6A7','Zlin 526M','OO-YUG','YUG','N','Y'
'I','44E72F','DG 300 ELAN WL','OO-YYO','YY','Y','Y'
'I','44E862','LS7-WL','OO-ZCB','Cb','Y','Y'
'I','44E88B','DG-300','OO-ZDDK','AH','Y','Y'
'I','44E8AE','K8','OO-ZEN','EN','Y','Y'
'I','44E8B3','Std. Cirrus','OO-ZES','6','Y','Y'
'I','44E9C2','Std. Libelle WL','OO-ZNB','TL','Y','Y'
'I','44EAC1','Ventus 2cxaT','OO-ZVA','VA','Y','Y'
'I','450000','Grob Astir CS-77','SP-3945','45','Y','Y'
'I','456789','Discus 2','D-0741','NY','N','Y'
'I','458841','Powered Aircraft','OY-BBA','','Y','Y'
'I','458F0C','ASK-21','OY-CXL','CL','Y','Y'
'I','458F13','ASH-26 E','OY-CXS','CS','Y','Y'
'I','458F14','Ventus 2cT','OY-CXT','CT','Y','Y'
'I','458F30','Towplane','OY-CYP','','Y','Y'
'I','459705','DG-600','OY-EXE','EE','Y','Y'
'I','45970B','Ventus ct','OY-EXK','EK','N','Y'
'I','45970E','HK36 Super Dimona','OY-EXN','EXN','Y','Y'
'I','459B05','Duo Discus T','OY-FXE','FX','Y','Y'
'I','459C58','glider','OY-GBX','OB','Y','Y'
'I','459D98','Discus 2cT','OY-GLX','AC','Y','Y'
'I','45A303','DG-202/17','OY-HXC','UP','Y','Y'
'I','45A84A','DG-505','ECJAN','JAN','Y','Y'
'I','45AB08','ASH-26 E','OY-JXH','1A','N','Y'
'I','45AC58','Discus 2cT','OY-KBX','KB','Y','Y'
'I','45B0D8','GROB G103 Twin II','OY-LFX','LF','Y','Y'
'I','45B138','Nimbus 4t','OY-LIX','4T','Y','Y'
'I','45B301','Ventus cT','OY-LXA','L8','Y','Y'
'I','45B701','Arcus M','OY-MXA','AM','Y','Y'
'I','45B702','HK36R Super Dimona','OY-MXB','MB','Y','Y'
'I','45B706','Duo Discus XLT','OY-MXF','MF','Y','Y'
'I','45B709','ASW20','OY-MXI','MI','Y','Y'
'I','45C898','DG-400','OY-RDX','DX','Y','Y'
'I','45CA98','Duo Discus t','OY-RTX','6H','Y','Y'
'I','45CAD4','Vans RV-8','OY-RVT','RVT','Y','Y'
'I','45CB02','SZD-51 Junior','OY-RXB','RB','Y','Y'
'I','45CCD8','DG101G Elan','OY-SFX','F2','Y','Y'
'I','45CD58','Ventus 3 TS','OY-SJX','VP','Y','Y'
'I','45CF01','AS 33Es','OY-SXA','2C','Y','Y'
'I','45CF07','Discus','OY-SXG','SG','Y','Y'
'I','45D178','SF-25C','OY-TKX','','Y','Y'
'I','45DB02','KA 6 CR','OY-VXB','94','Y','Y'
'I','45E08C','Astir CS','OY-XDL','V2','Y','Y'
'I','45E0E7','Astir CS','OY-XGG','G6','Y','Y'
'I','45E129','Ventus-3T','OY-XII','I','Y','Y'
'I','45E14A','Grob Twin Astir I','OY-XJJ','59','Y','Y'
'I','45E152','LS1-d','OY-XJR','K3','Y','Y'
'I','45E153','JS3-RES','OY-XJS','3','Y','Y'
'I','45E169','ASK-21','OY-XKI','KI','Y','Y'
'I','45E178','LS-4','OY-XKX','KX','Y','Y'
'I','45E189','LS-4','OY-XLI','U1','Y','Y'
'I','45E1A8','ASW-19','OY-XMH','MH','Y','Y'
'I','45E1AC','LS-4','OY-XML','ML','Y','Y'
'I','45E1D9','DG400','D-KXNY','NY','Y','Y'
'I','45E1E4','ASK-23','OY-XOD','OD','Y','Y'
'I','45E1E6','DG-100','OY-XOF','R4','Y','Y'
'I','45E208','Ventus 2cT','OY-XPH','RA','N','Y'
'I','45E20B','ASW20','OY-XPK','PK','Y','Y'
'I','45E241','SZD-50-3 Puchacz','OY-XRA','RA','Y','Y'
'I','45E243','LS-7','OY-XRC','CC','Y','Y'
'I','45E253','Discus','OY-XRS','RS','Y','Y'
'I','45E278','Nimbus 4DT','OY-XSX','SX','Y','Y'
'I','45E2C3','ASK-21','OY-XVC','VC','Y','Y'
'I','45E2C6','Duo Discus t','OY-XVF','VF','Y','Y'
'I','45E2C9','ASW-24','OY-XVI','VI','Y','Y'
'I','45E2CA','Ventus 2ct','OY-XVJ','VJ','Y','Y'
'I','45E2D3','ASW-24','OY-XVS','VS','Y','Y'
'I','45E2ED','Ventus 2cM','OY-XWM','WM','Y','Y'
'I','45E353','Super Dimona HK36 TC115','OY-XZS','ZS','Y','Y'
'I','45F02A','Dynamic WT9','OY-9397','97','Y','Y'
'I','45F036','UltraLight','OY-9426','','Y','Y'
'I','45F054','Ultralight','OY-9461','','Y','Y'
'I','461FB4','Maule M7-235C','OH-MAE','','Y','Y'
'I','462187','DA40','OH-MSD','','Y','Y'
'I','464020','PIK-15','OH-YHK','','Y','Y'
'I','465928','Phoebus C','OH-941','','Y','Y'
'I','4659F3','ASK-21','OH-547','','Y','Y'
'I','4659F8','Astir CS Jeans','OH-552','TA','Y','Y'
'I','465A78','ASW-20','OH-680','L1','Y','Y'
'I','465AAF','LS-6','OH-735','SL','Y','Y'
'I','465B99','ASG29 18E','OH-969','HK','Y','Y'
'I','465BC4','ASW-20C','OH-1012','ZZ','Y','Y'
'I','465BCE','Mini Nimbus','OH-1022','AR','Y','Y'
'I','465BE0','LAK 17B FES Mini','OH-1040','JH','Y','Y'
'I','471B48','Maule MX-7-235','HA-KIQ','KIQ','Y','Y'
'I','47209A','Pa-25','HA-MJA','MJA','Y','Y'
'I','4730AB','C-172','HA-SLF','SLF','Y','Y'
'I','47497F','SF25','HA-1240','','Y','Y'
'I','4784D8','LAK-17 AT','LN-GXO','XO','N','Y'
'I','478527','Cessna 172','LN-NKF','','Y','Y'
'I','478593','Cessna 172','LN-NFW','','Y','Y'
'I','4791C4','Glider','LN-GDF','','Y','Y'
'I','47B7AE','JS3 RES','LN-GMA','MA','Y','Y'
'I','47C2BA','LS-6','LN-GHY','HY','N','Y'
'I','47C310','ASH-26 E','LN-GSH','SH','Y','Y'
'I','47C320','PIK-20 E','LN-GMB','MB','Y','Y'
'I','47C41F','WT9 Dynamic','LN-YDM','DM','Y','Y'
'I','484412','DG-500M','PH-1046','46','Y','Y'
'I','48441C','Duo Discus t','PH-1322','MCT','Y','Y'
'I','484426','Ventus cM','PH-891','EG','Y','Y'
'I','48447F','Ventus 2cxT','PH-1353','CX','Y','Y'
'I','48458D','Discus','PH-1317','ED','Y','Y'
'I','48458E','Discus','PH-1354','EF','Y','Y'
'I','48458F','Duo Discus','PH-1067','EH','Y','Y'
'I','4845B9','ASK21','PH-714','HV','Y','Y'
'I','4845BA','Vans RV-6a','PH-CRJ','','Y','Y'
'I','4845BF','Nimbus 4DM','PH-1153','4P','N','Y'
'I','4845DA','glider','PH-1111','CC','Y','Y'
'I','4845F2','Nimbus 4DM','PH-1262','LL','Y','Y'
'I','4845F3','DG100','PH-869','X','Y','Y'
'I','484627','Duo Discus XLT','PH-1403','DL','Y','Y'
'I','484667','DG-300','PH-893','TUX','Y','Y'
'I','484672','G109b140hp','PH745','745','Y','Y'
'I','484694','Discus bT','PH-1194','PW','Y','Y'
'I','484698','LS-8','PH-1264','F8','Y','Y'
'I','484699','DG-1000','PH-1301','F10','Y','Y'
'I','48470F','Discus','PH-1384','W3','Y','Y'
'I','484751','Janus','PH-1112','NW','N','Y'
'I','484752','PIK20b','PH-1315','TVF','Y','Y'
'I','484753','DG300','PH776','AH','N','Y'
'I','484759','SZD-36 Cobra','PH-443','71','Y','Y'
'I','484773','DuoDiscus XT','PH-1377','2T','Y','Y'
'I','484782','LS-4a','PH-936','HA','Y','Y'
'I','484784','Discus CS','PH-1058','E1','Y','Y'
'I','484785','Discus CS','PH-1076','E2','Y','Y'
'I','484786','Duo Discus','PH-1057','E7','Y','Y'
'I','48478D','Junior','PH-876','T1','Y','Y'
'I','48478E','Junior','PH-957','T3','Y','Y'
'I','48478F','LS-3','PH-585','T11','Y','Y'
'I','484790','LS-4','PH-1274','T2','Y','Y'
'I','484791','LS-6 18','PH-1365','T10','Y','Y'
'I','484792','Duo Discus','PH-1119','T12','Y','Y'
'I','4847B9','LAK-17AT','PH-1404','CRV','Y','Y'
'I','4847DD','Std. Cirrus','PH-495','88','N','Y'
'I','4847DE','Calif A21S','PH-1126','TV','Y','Y'
'I','4847DF','ASW27','PH-1131','LR','Y','Y'
'I','4847E5','Ka-6 cr','PH-322','6','Y','Y'
'I','4847E6','Discus','PH-1344','5S','Y','Y'
'I','4847F1','K6','PH-335','N4','Y','Y'
'I','4847F5','Astir Jeans','PH-1038','BOB','Y','Y'
'I','4847F6','Grob Twin Astir II','PH-1092','N11','Y','Y'
'I','4847F7','DG-300','PH-1229','N8','Y','Y'
'I','4847F9','ASK-21','PH-1390','N12','Y','Y'
'I','4847FF','Glasflugel 304','PH-1233','IH','Y','Y'
'I','484802','LS-4b','PH-989','VR','Y','Y'
'I','484805','LS-8a NEO','PH-1332','VK','Y','Y'
'I','484806','LS-4b','PH-1363','VN','Y','Y'
'I','484808','Pegase','PH-1313','J13','Y','Y'
'I','484825','DG 1000T','PH-1358','H9','Y','Y'
'I','484829','Mosquito','PH-647','J6','Y','Y'
'I','48482C','Discus 2','PH-1210','YF','Y','Y'
'I','48482D','LS-4','PH-974','YS','Y','Y'
'I','48482F','ASK-21','PH-1382','YW','Y','Y'
'I','484832','Junior','PH-1006','YT','Y','Y'
'I','484850','LS3-17','PH-690','3S','Y','Y'
'I','48485D','ASK-21','PH-844','HY','Y','Y'
'I','484860','Janus cE','PH-1078','HJ','Y','Y'
'I','484866','RF5','PH-912','RF5','Y','Y'
'I','484879','LS-7','PH-1273','YZ','Y','Y'
'I','48488B','Discus bt','PH875','CP','Y','Y'
'I','484894','ASK-21','PH-682','4B','Y','Y'
'I','484895','Szd-51 Junior','PH-1015','4E','Y','Y'
'I','484896','LS-4b','PH-1189','4A','Y','Y'
'I','484898','Ask-21','PH-1283','4G','Y','Y'
'I','48489A','LS-4b','PH-1392','4M','Y','Y'
'I','4848BA','Ka-8','PH-421','Z4','Y','Y'
'I','4848BC','Junior','PH-980','Z6','N','Y'
'I','4848BD','LS-4','PH-1016','Z1','N','Y'
'I','4848BE','Grob Twin Astir III','PH-1134','Z2','N','Y'
'I','4848DE','Mosquito','PH-1143','6X','Y','Y'
'I','4848E5','Discus bt','PH-1278','SB','Y','Y'
'I','484911','LS-4','PH-847','NE','Y','Y'
'I','484912','LS-4a','PH-888','NG','Y','Y'
'I','484913','LS-4','PH-977','NX','Y','Y'
'I','484914','DG-800','PH-1240','NC','Y','Y'
'I','484915','DG-505','PH-1108','NY','Y','Y'
'I','48491A','LAK-17 AT','PH-1366','C17','N','Y'
'I','484943','Ventus 2Ct','PH1308','NU','Y','Y'
'I','48494B','Ka-8','PH-303','6T','Y','Y'
'I','484954','LS3WL','PH-685','VX','Y','Y'
'I','484955','Mosquito','PH-628','ER','Y','Y'
'I','484978','ASH-26 E','PH-1297','97','Y','Y'
'I','48498E','LS-8 18','PH-1172','LDS','Y','Y'
'I','484994','ASK-23','PH-775','KA','Y','Y'
'I','484995','LS4a','PH-982','KE','Y','Y'
'I','4849A2','ASK-23','PH-929','V7','Y','Y'
'I','4849A3','ASK-23','PH-1220','V9','Y','Y'
'I','4849A4','ASK-21','PH-759','V5','Y','Y'
'I','4849A5','Discus','PH-1043','V8','Y','Y'
'I','4849AE','DG-808 B','PH1415','KF','Y','Y'
'I','4849B7','SZD-51-1 "Junior"','PH-1372','GO6','Y','Y'
'I','4849B8','SZD-51-1 "Junior"','PH-1373','GO7','Y','Y'
'I','4849C1','Husky A-1','PH-BON','BON','Y','Y'
'I','4849C4','LS-8','PH-1074','M8','Y','Y'
'I','4849C5','Duo Discus X','PH-1213','M1','Y','Y'
'I','4849C6','ASK-23','PH-1280','M5','Y','Y'
'I','4849C7','LS-8','PH-1348','M7','Y','Y'
'I','4849C8','ASG-29','PH-1399','M2','Y','Y'
'I','4849D6','ASW19','PH-735','TH','Y','Y'
'I','4849E2','Pegase','PH-727','SA','N','Y'
'I','4849E5','Ventus 2ct','PH-1302','CB','Y','Y'
'I','4849E9','Discus','PH-1148','IDB','Y','Y'
'I','4849EF','LS6-18w','PH-931','NR','Y','Y'
'I','4849F0','Discus CS','PH-1025','WH','Y','Y'
'I','484A2A','ASK-21','PH-867','ZC','Y','Y'
'I','484A2B','SZD-51 Junior','PH-1051','ZA','Y','Y'
'I','484A2E','Discus','PH-1162','EZ','Y','Y'
'I','484A33','ASK-21','PH-688','VL','Y','Y'
'I','484A34','ASK-21','PH-1378','VS','Y','Y'
'I','484A3E','Asw-20l','PH-692','692','Y','Y'
'I','484A7B','LS4a','PH-1083','FW','Y','Y'
'I','484A7C','ASW-28','PH-1216','28','Y','Y'
'I','484A7D','LS-4b','PH-1219','FX','Y','Y'
'I','484A80','LS4a','PH-1079','FV','Y','Y'
'I','484A8A','Duo Discus T','PH-1198','1Z','Y','Y'
'I','484A8D','Discus bt','PH-942','A','Y','Y'
'I','484A9B','PIK-20 D','PH-1419','RB','Y','Y'
'I','484A9C','Duo Discus T','PH-1260','SI','Y','Y'
'I','484AA4','Mini Nimbus','PH-588','BU','Y','Y'
'I','484AA6','Std. Cirrus','PH-499','13','Y','Y'
'I','484ABE','Ventus 2CX','HB-3435','MK1','N','Y'
'I','484AC4','Discus bT','PH-1426','VW','Y','Y'
'I','484AC5','Discus-2cT','PH-1424','VNE','Y','Y'
'I','484AE1','Discus Bt','PH1029','AV','Y','Y'
'I','484B24','DG-800 B','ph1169','TT','N','Y'
'I','484B25','ASK-21','PH-1306','W5','Y','Y'
'I','484B2D','ASK23','PH-843','H2','Y','Y'
'I','484B41','ASK-21','PH-753','WS','Y','Y'
'I','484B55','Ventus 2cxM','PH-1442','HW','Y','Y'
'I','484B57','LS-8 18','PH-1439','W8','Y','Y'
'I','484B59','ASK-21','PH-721','E4','Y','Y'
'I','484B5D','ASK-21','PH-1292','E6','Y','Y'
'I','484B67','DG-1000S','PH-1431','GO1','Y','Y'
'I','484B68','DG-1000S','PH-1432','GO2','Y','Y'
'I','484B80','Discus','PH-1443','W7','Y','Y'
'I','484B89','DG-1000','PH-1437','F11','Y','Y'
'I','484B8A','Junior','PH-920','920','Y','Y'
'I','484B98','K13','PH-1418','PH','Y','Y'
'I','484B99','ASK-13','PH-1202','','Y','Y'
'I','484B9A','Grob Club Astir','PH-1161','','Y','Y'
'I','484B9B','Grob Club Astir','PH-1159','','Y','Y'
'I','484BA3','DG-500M','PH-1305','JJ','Y','Y'
'I','484BB4','DG-1000','PH-1433','YE','Y','Y'
'I','484BB5','PIK-20 D','PH-666','PK','Y','Y'
'I','484BBA','ASK-21','PH-881','ST','Y','Y'
'I','484BBC','Duo Discus','PH-1035','SAL','Y','Y'
'I','484BBE','Junior','PH-1293','SK','Y','Y'
'I','484BC4','DG-300','PH-1326','BL','Y','Y'
'I','484BD0','ASH-26E','PH-1060','EE','Y','Y'
'I','484BDA','SF-25','OY-XTO','TO','Y','Y'
'I','484BDF','ASK-13','PH-386','ND','Y','Y'
'I','484BE0','ASK-23','PH769','NH','Y','Y'
'I','484BE1','ASK-23','PH-782','NA','Y','Y'
'I','484BE2','ASK-21','PH-733','NF','Y','Y'
'I','484BF3','Duo Discus XLT','PH-1446','VP','Y','Y'
'I','484BFE','Standard Libelle','PH-1441','GL','Y','Y'
'I','484C0C','Ka-6E','PH-378','61','Y','Y'
'I','484C0D','Ka-6','PH-1376','K6E','N','Y'
'I','484C3A','Ka 6 CR','PH-1085','GF','Y','Y'
'I','484C47','Grob Astir CS','PH-556','6W','Y','Y'
'I','484C49','ASK-21','PH-1311','M11','Y','Y'
'I','484C4A','MCR-4S','PH-MTN','','Y','Y'
'I','484C57','Piper Cub','PH-AJF','AJF','Y','Y'
'I','484C71','ASK-13','PH-1013','K13','Y','Y'
'I','484C72','Discus bt','PH-1456','Y9','Y','Y'
'I','484C77','ASK-21','PH-1345','D5','Y','Y'
'I','484C78','ASK-23','PH-829','D23','Y','Y'
'I','484C81','LS10-st','PH-1410','MR','Y','Y'
'I','484C82','LS-8 18','PH-1454','SX','Y','Y'
'I','484C94','Grob Twin Astir III','PH-1228','28','Y','Y'
'I','484CAE','Std Libelle','PH-482','201','Y','Y'
'I','484CC8','Std. Cirrus','PH-502','BW','N','Y'
'I','484CC9','Pipistrel taurus','PH-4G6','4G6','Y','Y'
'I','484CCF','C201B "Marianne"','PH-1461','N2','Y','Y'
'I','484CE4','Ventus a','PH-707','Y','Y','Y'
'I','484D08','ASH31','ph-1467','31','Y','Y'
'I','484D0E','Grob Twin Astir I','PH-1212','','Y','Y'
'I','484D8F','LS3','PH-598','D6','Y','Y'
'I','484D90','SZD-30 Pirat','PH-430','WP','Y','Y'
'I','484DCA','H205 Club Libelle','PH-407','79','Y','Y'
'I','484DD1','Ka4 Rhon','PH-355','EB29EWB','Y','Y'
'I','484DD8','Astir CS','PH-567','SF','Y','Y'
'I','484DFF','ASK13','PH-449','449','Y','Y'
'I','484E02','Pilatus B4','PH-514','ALU','Y','Y'
'I','484E06','ASK13','PH-409','H1','Y','Y'
'I','484E07','ASK 21','PH-1449','H4','Y','Y'
'I','484E08','DG 1000S','PH-1380','H6','Y','Y'
'I','484E09','ASK18','PH-558','H3','Y','Y'
'I','484E1E','Ka-7','PH-822','','Y','Y'
'I','484E43','ASK-13','PH-492','55','Y','Y'
'I','484E4B','ASK-13','PH-1122','VA','Y','Y'
'I','484E6F','MDM Fox','PH-1091','FOX','Y','Y'
'I','484E7B','Ka-7','PH-276','BSM','Y','Y'
'I','484E81','HPH 304C','PH-1259','Z3','N','Y'
'I','484E83','Std Cirrus','PH-1396','RD','Y','Y'
'I','484E85','LibelleStd.','PH-483','VT','Y','Y'
'I','484E8A','DG-100G ELAN','PH-701','ZT','Y','Y'
'I','484E95','Ka-6','PH-364','','N','Y'
'I','484EB2','Ka-6CR','PH-343','SZ','Y','Y'
'I','484EDD','Discus','PH-1468','N9','Y','Y'
'I','484EE7','ASK-21','PH-1469','T14','Y','Y'
'I','484EED','ASH-31 Mi','PH-1470','AF','N','Y'
'I','484EFE','ASK-21','PH-1474','SD','Y','Y'
'I','484F05','ASH-25 Mi','PH-1475','PLZ','Y','Y'
'I','484F08','Duo Discus T WL','PH-1472','4D','Y','Y'
'I','484F12','ASK-21','PH-1483','T15','Y','Y'
'I','484F1C','LS-4','PH-1484','N6','Y','Y'
'I','484F29','ASW-20','PH-1482','XO','Y','Y'
'I','484F40','Ventus cT','PH-1486','WM','Y','Y'
'I','484F4E','Glasflügel Libelle 201B','PH1674','74L','Y','Y'
'I','484F5C','ls1f','D2776','1T','Y','Y'
'I','484F66','Duo Discus T','PH-1489','GO3','Y','Y'
'I','484F68','ASW-19','PH-1491','CV','Y','Y'
'I','484F6F','Grob Twin Astir I','PH-832','YO','Y','Y'
'I','484F85','ASW-28 18E','PH-1503','D1','Y','Y'
'I','484F8A','Duo Discus xlt','PH-1502','K9','Y','Y'
'I','484F9A','Motorplane','PH-VDS','VDS','Y','Y'
'I','484F9C','LS-4','PH-1505','SW','Y','Y'
'I','484F9D','ASG-29Es','PH-1493','29','Y','Y'
'I','484F9E','Vans RV12','PH-SEP','','Y','Y'
'I','484F9F','Duo Discus','PH-1508','MV','Y','Y'
'I','484FA1','Socata TB-9','PHDWH','PWH','Y','Y'
'I','484FA8','LS8-18','PH-1510','E5','Y','Y'
'I','484FB2','Vans RV-12','PH-BZT','','N','Y'
'I','484FC4','Janus','PH-1506','DZ','Y','Y'
'I','484FF3','Nimbus 4','PH-1515','15','Y','Y'
'I','485003','Ventus 2ct','PH-1517','TX','Y','Y'
'I','485005','LS-6 18','PH-1518','RK','N','Y'
'I','485012','LS-8 st 18','PH-1520','GX','Y','Y'
'I','485018','Nimbus 4DT','PH1522','ZY','Y','Y'
'I','485024','LS-4','PH-1523','HL','Y','Y'
'I','485026','Duo Discus XL','PH-1521','E11','Y','Y'
'I','48502C','Ventus c','PH-1524','HX','Y','Y'
'I','485030','DG-1000 T','PH-1525','HD','Y','Y'
'I','48503F','LS-4','PH-1514','SU','Y','Y'
'I','485054','Ventus 2cxM','PH-1530','O','N','Y'
'I','485069','Duo Discus XLT','PH-1529','E12','Y','Y'
'I','48507B','ASW-24','PH-1531','PR','Y','Y'
'I','485083','Duo Discus t','PH-1532','V1','Y','Y'
'I','485095','Arcus M','PH-1498','BD','Y','Y'
'I','4850D4','DG808B','PH-1538','FS','Y','Y'
'I','4850D7','LibelleStd.','PH-1537','SXY','N','Y'
'I','4850DC','LS-1 f','PH-1540','1F','Y','Y'
'I','4850EF','Vans RV12','PH-SES','','Y','Y'
'I','4850FB','LAK-17 B','PH-1543','N1','Y','Y'
'I','485107','Arcus M','PH-1542','43','Y','Y'
'I','485113','ASG29E','PH-1547','ML','Y','Y'
'I','485114','HK36 Super DImona','PH-1546','SMH','Y','Y'
'I','48513F','LS-4a','PH-1549','HP','Y','Y'
'I','485140','Cirrus','PH-1550','HE','Y','Y'
'I','485141','SF-25','PH-1544','','Y','Y'
'I','48514D','Std Libelle H-201B WL','PH-1548','LN','Y','Y'
'I','48515D','ASK-21','PH-1552','SG','Y','Y'
'I','48516F','DG-1001','PH-1557','FAC','Y','Y'
'I','48517C','Discus bt','1554','X6','N','Y'
'I','485192','ASK-23','PH-1558','N7','Y','Y'
'I','485197','Duo Discus XLT','PH-1551','M3','Y','Y'
'I','4851DC','Arcus T','PH-1555','ARC','Y','Y'
'I','48521D','Socata TB-20','PH-TRA','','Y','Y'
'I','485222','LS-3','PH-1567','KM','Y','Y'
'I','485223','Schempp-Hirth Standard Cirrus','PH-1566','HDS','Y','Y'
'I','4852FD','DG-1000','PH-1573','GO8','N','Y'
'I','48530E','DG 300','PH-1575','2W','Y','Y'
'I','485312','Ventus 2cxT','PH-1572','2V','Y','Y'
'I','485360','Duo Discus XLT','PH-1571','YD','Y','Y'
'I','4853B1','Diamond Aircraft Industries GmbH HK 36 TTC','PH-1580','P80','Y','Y'
'I','48542E','LS8-18','PH-1585','WTF','Y','Y'
'I','485495','ASG-29E','PH-1589','FLY','Y','Y'
'I','4854B7','Discus 2cT','PH-1678','EC','Y','Y'
'I','485540','DG1001','PH-1592','KD','Y','Y'
'I','48557E','ASW-27','PH-1591','M6','Y','Y'
'I','48557F','H36 Dimona','PH-1593','','Y','Y'
'I','485677','ASG-32','PH-1594','7C','Y','Y'
'I','48570A','ASG29ES','PH1596','9S','Y','Y'
'I','485839','Discus bt','PH-1598','BC','Y','Y'
'I','4858A1','Discus 2cT','PH-1603','GO9','Y','Y'
'I','4858C8','Mosquito','PH-1602','K3','Y','Y'
'I','485922','ASK-21','PH-1606','Z5','Y','Y'
'I','485983','Dynamic WT9','PHFEN','','Y','Y'
'I','4859DD','Std. Cirrus WL','PH-1607','BS','Y','Y'
'I','485A0B','LS4a','PH-1595','S5','Y','Y'
'I','485B37','LAK-17 A','PH-1614','LA','Y','Y'
'I','485B94','Ls4a-neo','PH-1619','S9','Y','Y'
'I','485BD0','LS8-18','PH-1623','E8','Y','Y'
'I','485BD1','ASG29-18','PH-1622','E3','Y','Y'
'I','485BF4','LAK-17B FES','PH-1620','KR','Y','Y'
'I','485C0F','Nimbus 4dt','PH-1615','7L','Y','Y'
'I','485C3B','ASW19B','PH1626','PP','Y','Y'
'I','485C8D','Ventus 3T','PH-1601','HC','Y','Y'
'I','485CA0','Discus CS','PH-1629','H7','Y','Y'
'I','485D32','Discus 2ct','PH-1630','H8','Y','Y'
'I','485DB0','LS4b neo','PH-1588','S4','Y','Y'
'I','485DD7','ASW-27B','PH-1631','KL','Y','Y'
'I','485E4A','SIRA','PH-RGB','','Y','Y'
'I','485E5D','ASK-21B','PH-1635','M9','Y','Y'
'I','485EA7','ASG29ES','PH-1636','VE','Y','Y'
'I','485F00','ASK 21B','PH-1637','KJ','Y','Y'
'I','485F05','ASW24WL','PH-1639','83','Y','Y'
'I','485F3A','Ventus cT','PH-1640','2B','Y','Y'
'I','485F93','ASW20','PH-1676','XA','Y','Y'
'I','485F97','ASK-23','PH-1684','M4','Y','Y'
'I','485FAD','DG 400','PH-1679','4C','Y','Y'
'I','485FE2','LS 4-a','PH-1644','GO5','Y','Y'
'I','486197','LS4-a','PH-1647','KN','Y','Y'
'I','486228','Discus 2B','PH-1649','SO','Y','Y'
'I','4862AA','ASG 29E','PH-1650','GR','Y','Y'
'I','48630D','LS4','PH-1312','M12','Y','Y'
'I','486325','Slingsby T.43 Skylark 3C','PH-249','LRK','Y','Y'
'I','48639B','ARCUS T-20','PH-1652','E13','Y','Y'
'I','4863C9','Dimona HK36','PH-1654','VCH','Y','Y'
'I','4863CE','Glasflugel Std. Libelle','PH-1656','723','Y','Y'
'I','4863D0','Duo Discus XL','PH-1661','W1','Y','Y'
'I','4863E7','LS8-18','PH-1657','XC','Y','Y'
'I','4863ED','ASH 26E','PH-1658','26','Y','Y'
'I','486414','Nord 2000','PH-175','','Y','Y'
'I','48645E','P300-7','PH-MGM','GM','Y','Y'
'I','486469','WT-9','4V4','V4','Y','Y'
'I','48646E','MiniLAK FES','PH-1672','MC','Y','Y'
'I','486471','dynamic WT9','PH-1W9','recreational','Y','Y'
'I','486485','JS-MD 3','PH-1666','MAX','Y','Y'
'I','48649C','LAK-17 AT','PH-1665','ZE','Y','Y'
'I','4864A1','Asw20','PH-1675','AK','Y','Y'
'I','4864D7','Pipistrel Virus SW 121','PH-MSM','MSM','Y','Y'
'I','4864F4','Duo Discus XLT','PH-1671','SH','Y','Y'
'I','4864F6','EB29DR','PH-1680','UFO','Y','Y'
'I','48650F','Duo Discus T','PH-1689','EAC','Y','Y'
'I','48661E','304 B','PH-1682','RP','Y','Y'
'I','486620','Std Libelle','PH-1660','OK','Y','Y'
'I','48662B','Ventus bT','PH-1696','HDH','Y','Y'
'I','486654','Arcus M','PH-1690','ZZZ','Y','Y'
'I','486671','ASW 28 B','PH-1692','E9','Y','Y'
'I','486672','ASW 28 B','PH-1693','E10','Y','Y'
'I','486673','Junior','PH-1700','SL','Y','Y'
'I','48669F','LS4','PH-1705','SP','Y','Y'
'I','4866A2','ASW28B','PH-1695','KV','Y','Y'
'I','4866E4','ASW20-CL','PH-1701','20','Y','Y'
'I','4866E5','ASW20L','PH-1702','A5','Y','Y'
'I','4866F4','ASG 29e','PH-1711','LB','Y','Y'
'I','48672B','LS3a','PH-1703','FSL','Y','Y'
'I','486763','Ventus bT','PH-1710','TR','Y','Y'
'I','4867B6','ask21b','PH-1706','H5','Y','Y'
'I','4867F8','DG-1001 Club Neo','PH-1722','W2','Y','Y'
'I','48681B','LS8-18','PH-1708','VB','Y','Y'
'I','48683B','AS33Me','PH-1712','AS','Y','Y'
'I','486862','Ventus 2cT','PH-1718','HT','Y','Y'
